competencia;tp_ocde;chave_ies;co_ies;co_curso;co_municipio;tp_categoria_administrativa;ano_funcionamento;qt_matricula_total;qt_ingresso_total;qt_concluinte_total;qt_vaga_total;qt_inscrito_total
2002;Fisioterapia;0883_2002;0883;15644;330455;Privada sem fins lucrativos;1977;1070,0;263,0;169,0;188;599
2002;Medicina;0896_2002;0896;12813;320530;Pública Federal;1961;494,0;84,0;76,0;80;2708
2002;Odontologia;0896_2002;0896;12814;320530;Pública Federal;1950;279,0;66,0;67,0;60;795
2002;Odontologia;0897_2002;0897;20406;130260;Privada com fins lucrativos;1999;318,0;101,0;0,0;100;140
2002;Enfermagem;0897_2002;0897;47706;130260;Privada com fins lucrativos;2000;365,0;120,0;0,0;120;1163
2002;Fisioterapia;0897_2002;0897;47708;130260;Privada com fins lucrativos;2000;315,0;150,0;0,0;150;431
2002;Medicina;0897_2002;0897;49060;130260;Privada com fins lucrativos;2002;44,0;100,0;0,0;100;447
2002;Enfermagem;0899_2002;0899;50051;320530;Privada com fins lucrativos;2002;134,0;150,0;0,0;302;302
2002;Medicina;0909_2002;0909;11233;355220;Privada sem fins lucrativos;1951;575,0;100,0;93,0;100;1820
2002;Enfermagem;0909_2002;0909;11234;355220;Privada sem fins lucrativos;1953;188,0;55,0;27,0;50;237
2002;Fisioterapia;0910_2002;0910;16574;330330;Privada com fins lucrativos;1985;941,0;520,0;85,0;196;399
2002;Odontologia;0910_2002;0910;21476;330330;Privada com fins lucrativos;2001;26,0;88,0;0,0;116;65
2002;Medicina;0916_2002;0916;8554;355030;Privada sem fins lucrativos;1963;597,0;101,0;104,0;0;949
2002;Enfermagem;0916_2002;0916;46875;355030;Privada sem fins lucrativos;2001;115,0;74,0;0,0;80;284
2002;Fisioterapia;0919_2002;0919;18802;290490;Privada com fins lucrativos;1999;400,0;150,0;98,0;50;1040
2002;Fisioterapia;0929_2002;0929;50550;313240;Privada com fins lucrativos;2001;98,0;50,0;0,0;50;146
2002;Odontologia;0930_2002;0930;18502;500270;Privada com fins lucrativos;1997;337,0;106,0;36,0;80;342
2002;Fisioterapia;0930_2002;0930;19071;500270;Privada com fins lucrativos;1998;403,0;184,0;49,0;160;545
2002;Medicina;0930_2002;0930;39415;500270;Privada com fins lucrativos;2000;178,0;63,0;0,0;60;1124
2002;Enfermagem;0930_2002;0930;50154;500270;Privada com fins lucrativos;2001;113,0;120,0;0,0;120;572
2002;Enfermagem;0932_2002;0932;15742;291800;Pública Estadual;1982;251,0;50,0;61,0;50;1340
2002;Fisioterapia;0932_2002;0932;20274;291800;Pública Estadual;1998;171,0;59,0;0,0;50;1198
2002;Fisioterapia;0935_2002;0935;19444;420460;Pública Municipal;1998;314,0;86,0;0,0;80;184
2002;Medicina;0935_2002;0935;38071;420460;Pública Municipal;2000;118,0;63,0;0,0;62;1015
2002;Enfermagem;0935_2002;0935;58337;420460;Pública Municipal;2002;40,0;86,0;0,0;80;172
2002;Fisioterapia;0941_2002;0941;2089;431340;Privada sem fins lucrativos;1984;777,0;268,0;58,0;160;730
2002;Enfermagem;0941_2002;0941;39925;431340;Privada sem fins lucrativos;1999;337,0;250,0;0,0;200;874
2002;Enfermagem;0947_2002;0947;48022;250750;Privada com fins lucrativos;2001;328,0;184,0;0,0;150;533
2002;Odontologia;0948_2002;0948;10268;330100;Privada sem fins lucrativos;1972;639,0;140,0;135,0;120;120
2002;Fisioterapia;0952_2002;0952;56438;354890;Privada com fins lucrativos;2002;116,0;120,0;0,0;120;201
2002;Enfermagem;0954_2002;0954;60094;292740;Privada com fins lucrativos;2002;0,0;100,0;0,0;100;727
2002;Medicina;0962_2002;0962;14615;317010;Pública Federal;1954;453,0;83,0;40,0;40;7093
2002;Enfermagem;0962_2002;0962;14616;317010;Pública Federal;1989;125,0;40,0;28,0;20;857
2002;Fisioterapia;0966_2002;0966;5221;330455;Privada sem fins lucrativos;1984;1000,0;262,0;190,0;672;394
2002;Fisioterapia;0966_2002;0966;19258;330455;Privada sem fins lucrativos;1998;175,0;39,0;31,0;360;95
2002;Fisioterapia;0967_2002;0967;52977;261160;Privada sem fins lucrativos;2002;55,0;117,0;0,0;100;847
2002;Enfermagem;0973_2002;0973;62104;411350;Privada sem fins lucrativos;2002;64,0;40,0;0,0;40;380
2002;Enfermagem;0975_2002;0975;21669;351110;Privada sem fins lucrativos;2000;139,0;61,0;0,0;0;0
2002;Enfermagem;0980_2002;0980;38264;431140;Privada sem fins lucrativos;2000;339,0;126,0;0,0;60;205
2002;Fisioterapia;0980_2002;0980;51102;431140;Privada sem fins lucrativos;2002;58,0;109,0;0,0;60;198
2002;Fisioterapia;0989_2002;0989;51289;521880;Privada com fins lucrativos;2001;138,0;96,0;0,0;90;347
2002;Fisioterapia;1012_2002;1012;18059;311340;Privada com fins lucrativos;1996;441,0;91,0;90,0;100;148
2002;Fisioterapia;1017_2002;1017;16716;330320;Privada com fins lucrativos;1985;328,0;74,0;48,0;75;73
2002;Medicina;1023_2002;1023;140;530010;Pública Federal;1962;456,0;85,0;63,0;72;4033
2002;Odontologia;1023_2002;1023;141;530010;Pública Federal;1981;232,0;47,0;43,0;40;950
2002;Medicina;1027_2002;1027;5909;354780;Privada com fins lucrativos;1969;602,0;100,0;101,0;100;2339
2002;Enfermagem;1027_2002;1027;40425;354780;Privada com fins lucrativos;1999;118,0;40,0;22,0;50;49
2002;Fisioterapia;1038_2002;1038;37940;350010;Pública Municipal;2000;192,0;43,0;0,0;100;53
2002;Odontologia;1038_2002;1038;37944;350010;Pública Municipal;2000;62,0;23,0;0,0;80;19
2002;Medicina;1048_2002;1048;13453;250400;Pública Federal;1979;462,0;82,0;64,0;80;1734
2002;Fisioterapia;1053_2002;1053;21599;150140;Privada com fins lucrativos;2000;285,0;104,0;0,0;0;624
2002;Fisioterapia;1056_2002;1056;19369;354850;Privada sem fins lucrativos;1998;375,0;122,0;86,0;0;753
2002;Fisioterapia;1058_2002;1058;21662;410690;Privada com fins lucrativos;2000;85,0;61,0;0,0;150;215
2002;Fisioterapia;1082_2002;1082;48761;410140;Privada com fins lucrativos;2002;29,0;29,0;0,0;120;145
2002;Enfermagem;1082_2002;1082;49088;410140;Privada com fins lucrativos;2002;67,0;67,0;0,0;100;158
2002;Fisioterapia;1087_2002;1087;38328;410480;Privada sem fins lucrativos;2000;188,0;77,0;0,0;75;207
2002;Enfermagem;1088_2002;1088;7571;250750;Privada com fins lucrativos;1958;604,0;216,0;53,0;200;1178
2002;Odontologia;1091_2002;1091;18455;355030;Privada sem fins lucrativos;1997;124,0;18,0;32,0;0;45
2002;Fisioterapia;1091_2002;1091;18456;355030;Privada sem fins lucrativos;1997;316,0;162,0;32,0;50;276
2002;Odontologia;1095_2002;1095;17955;110020;Privada com fins lucrativos;1998;157,0;61,0;20,0;61;362
2002;Odontologia;1106_2002;1106;50884;170950;Pública Municipal;2001;61,0;81,0;0,0;100;81
2002;Fisioterapia;1106_2002;1106;50886;170950;Pública Municipal;2001;88,0;99,0;0,0;100;97
2002;Enfermagem;1106_2002;1106;57849;170950;Pública Municipal;2002;0,0;50,0;0,0;50;50
2002;Fisioterapia;1109_2002;1109;46178;314330;Privada com fins lucrativos;2001;149,0;119,0;0,0;50;307
2002;Enfermagem;1113_2002;1113;3564;240800;Pública Estadual;1971;131,0;31,0;23,0;6;781
2002;Odontologia;1117_2002;1117;15648;530010;Privada com fins lucrativos;1987;431,0;95,0;98,0;80;186
2002;Fisioterapia;1119_2002;1119;20821;310560;Privada com fins lucrativos;1999;318,0;88,0;31,0;100;98
2002;Fisioterapia;1119_2002;1119;51336;313670;Privada com fins lucrativos;2001;132,0;89,0;0,0;120;119
2002;Enfermagem;1119_2002;1119;51343;313670;Privada com fins lucrativos;2001;127,0;106,0;0,0;120;173
2002;Fisioterapia;1119_2002;1119;51368;313840;Privada com fins lucrativos;2001;19,0;19,0;0,0;120;41
2002;Enfermagem;1119_2002;1119;59344;310560;Privada com fins lucrativos;2002;52,0;108,0;0,0;100;288
2002;Enfermagem;1119_2002;1119;59363;310740;Privada com fins lucrativos;2002;102,0;124,0;0,0;120;272
2002;Fisioterapia;1119_2002;1119;59367;310740;Privada com fins lucrativos;2002;61,0;101,0;0,0;120;148
2002;Enfermagem;1119_2002;1119;59409;313840;Privada com fins lucrativos;2002;0,0;50,0;0,0;60;53
2002;Enfermagem;1119_2002;1119;62081;310350;Privada com fins lucrativos;2002;102,0;114,0;0,0;120;158
2002;Enfermagem;1121_2002;1121;302;280030;Pública Federal;1976;242,0;40,0;42,0;40;680
2002;Medicina;1121_2002;1121;303;280030;Pública Federal;1961;478,0;82,0;73,0;80;1623
2002;Odontologia;1121_2002;1121;304;280030;Pública Federal;1970;185,0;41,0;17,0;40;340
2002;Medicina;1123_2002;1123;50662;311340;Privada com fins lucrativos;2002;41,0;41,0;0,0;40;657
2002;Fisioterapia;1129_2002;1129;20546;353440;Privada sem fins lucrativos;1999;339,0;207,0;0,0;180;472
2002;Medicina;1135_2002;1135;14563;355030;Pública Federal;1933;668,0;112,0;102,0;0;13725
2002;Fisioterapia;1138_2002;1138;20145;330330;Privada com fins lucrativos;1999;415,0;163,0;0,0;900;259
2002;Medicina;1140_2002;1140;4503;330620;Privada sem fins lucrativos;1969;1231,0;201,0;185,0;160;3355
2002;Odontologia;1140_2002;1140;18294;330620;Privada sem fins lucrativos;1999;181,0;44,0;0,0;80;60
2002;Fisioterapia;1140_2002;1140;19236;330620;Privada sem fins lucrativos;1998;613,0;104,0;40,0;100;148
2002;Medicina;1148_2002;1148;13601;261160;Pública Federal;1920;862,0;143,0;145,0;140;3835
2002;Odontologia;1148_2002;1148;13611;261160;Pública Federal;1913;453,0;102,0;89,0;100;1277
2002;Fisioterapia;1148_2002;1148;13614;261160;Pública Federal;1973;302,0;65,0;70,0;60;1275
2002;Odontologia;1149_2002;1149;58500;170210;Privada com fins lucrativos;2001;160,0;63,0;0,0;120;65
2002;Enfermagem;1152_2002;1152;20446;530010;Privada com fins lucrativos;1999;417,0;163,0;0,0;136;440
2002;Medicina;1156_2002;1156;3677;420240;Pública Municipal;1990;280,0;74,0;38,0;60;1376
2002;Fisioterapia;1156_2002;1156;3683;420240;Pública Municipal;1994;309,0;104,0;79,0;78;320
2002;Odontologia;1156_2002;1156;19454;420240;Pública Municipal;1998;243,0;71,0;39,0;60;201
2002;Enfermagem;1157_2002;1157;51558;510250;Pública Estadual;2001;0,0;40,0;0,0;40;415
2002;Enfermagem;1159_2002;1159;50819;330390;Privada com fins lucrativos;2002;32,0;70,0;0,0;160;71
2002;Odontologia;1160_2002;1160;9035;412810;Privada com fins lucrativos;1994;373,0;79,0;150,0;80;101
2002;Fisioterapia;1160_2002;1160;18692;412810;Privada com fins lucrativos;1997;328,0;82,0;79,0;80;106
2002;Enfermagem;1160_2002;1160;18921;412810;Privada com fins lucrativos;1998;100,0;0,0;47,0;0;0
2002;Fisioterapia;1160_2002;1160;18929;411840;Privada com fins lucrativos;1998;115,0;30,0;28,0;60;38
2002;Fisioterapia;1160_2002;1160;42157;412770;Privada com fins lucrativos;2000;146,0;41,0;0,0;60;53
2002;Enfermagem;1160_2002;1160;42646;410480;Privada com fins lucrativos;2000;62,0;0,0;0,0;0;0
2002;Odontologia;1160_2002;1160;42668;410480;Privada com fins lucrativos;2000;167,0;47,0;0,0;80;78
2002;Enfermagem;1160_2002;1160;53163;410480;Privada com fins lucrativos;2001;294,0;61,0;0,0;60;245
2002;Enfermagem;1160_2002;1160;53175;412810;Privada com fins lucrativos;2001;310,0;61,0;0,0;60;267
2002;Enfermagem;1160_2002;1160;61775;410840;Privada com fins lucrativos;2002;110,0;60,0;0,0;60;287
2002;Fisioterapia;1160_2002;1160;62518;412770;Privada com fins lucrativos;2002;58,0;42,0;0,0;60;66
2002;Enfermagem;1161_2002;1161;52123;110020;Privada com fins lucrativos;2002;40,0;99,0;0,0;100;269
2002;Enfermagem;1166_2002;1166;51270;110004;Privada com fins lucrativos;2002;48,0;100,0;0,0;100;238
2002;Odontologia;1170_2002;1170;10752;353060;Privada com fins lucrativos;1997;332,0;118,0;59,0;120;131
2002;Fisioterapia;1170_2002;1170;62892;353060;Privada com fins lucrativos;2002;74,0;92,0;0,0;100;168
2002;Enfermagem;1176_2002;1176;18440;355030;Privada com fins lucrativos;1997;454,0;258,0;46,0;266;617
2002;Fisioterapia;1176_2002;1176;18441;355030;Privada com fins lucrativos;1997;459,0;186,0;34,0;268;578
2002;Odontologia;1176_2002;1176;18442;355030;Privada com fins lucrativos;1997;232,0;67,0;50,0;87;180
2002;Fisioterapia;1177_2002;1177;20871;500370;Privada com fins lucrativos;1999;287,0;88,0;45,0;80;180
2002;Medicina;1179_2002;1179;9996;330610;Privada sem fins lucrativos;1968;493,0;111,0;69,0;111;661
2002;Odontologia;1179_2002;1179;10004;330610;Privada sem fins lucrativos;1968;321,0;73,0;65,0;77;73
2002;Fisioterapia;1191_2002;1191;19085;221100;Pública Estadual;1999;147,0;60,0;0,0;60;1954
2002;Medicina;1191_2002;1191;19086;221100;Pública Estadual;1999;140,0;50,0;0,0;50;3629
2002;Enfermagem;1191_2002;1191;19090;220770;Pública Estadual;1998;162,0;40,0;0,0;40;40
2002;Enfermagem;1191_2002;1191;20384;220390;Pública Estadual;1998;158,0;41,0;0,0;41;620
2002;Odontologia;1191_2002;1191;42963;220770;Pública Estadual;2000;74,0;40,0;0,0;40;86
2002;Enfermagem;1191_2002;1191;62816;220190;Pública Estadual;2002;45,0;45,0;0,0;45;85
2002;Enfermagem;1191_2002;1191;62818;220120;Pública Estadual;2002;44,0;44,0;0,0;45;84
2002;Enfermagem;1191_2002;1191;62820;220020;Pública Estadual;2002;44,0;44,0;0,0;44;341
2002;Enfermagem;1191_2002;1191;62822;220800;Pública Estadual;2002;23,0;23,0;0,0;23;446
2002;Fisioterapia;1192_2002;1192;19479;355030;Privada com fins lucrativos;1998;394,0;180,0;71,0;180;298
2002;Medicina;1200_2002;1200;12692;330330;Pública Federal;1926;1058,0;163,0;166,0;160;6063
2002;Odontologia;1200_2002;1200;12693;330330;Pública Federal;1958;444,0;81,0;78,0;80;1379
2002;Enfermagem;1200_2002;1200;12708;330330;Pública Federal;1944;502,0;105,0;128,0;100;1445
2002;Medicina;1204_2002;1204;758;411370;Pública Estadual;1967;488,0;81,0;83,0;81;7370
2002;Fisioterapia;1204_2002;1204;759;411370;Pública Estadual;1979;236,0;60,0;51,0;60;2074
2002;Odontologia;1204_2002;1204;760;411370;Pública Estadual;1962;290,0;60,0;57,0;60;1529
2002;Enfermagem;1204_2002;1204;763;411370;Pública Estadual;1972;236,0;60,0;63,0;60;1107
2002;Medicina;1208_2002;1208;1879;431490;Privada sem fins lucrativos;1970;440,0;82,0;69,0;74;2248
2002;Odontologia;1208_2002;1208;1883;431490;Privada sem fins lucrativos;1953;348,0;75,0;70,0;75;546
2002;Enfermagem;1208_2002;1208;19334;431490;Privada sem fins lucrativos;1998;244,0;115,0;37,0;120;223
2002;Fisioterapia;1208_2002;1208;39516;431490;Privada sem fins lucrativos;2000;221,0;120,0;0,0;120;509
2002;Fisioterapia;1214_2002;1214;8576;355030;Privada com fins lucrativos;1984;489,0;131,0;123,0;125;498
2002;Odontologia;1214_2002;1214;8579;355030;Privada com fins lucrativos;1981;368,0;90,0;75,0;85;200
2002;Enfermagem;1214_2002;1214;8582;355030;Privada com fins lucrativos;1981;354,0;153,0;98,0;169;266
2002;Fisioterapia;1215_2002;1215;53701;310620;Privada sem fins lucrativos;2002;119,0;119,0;0,0;120;287
2002;Enfermagem;1216_2002;1216;55519;354880;Pública Municipal;2002;54,0;28,0;0,0;0;71
2002;Fisioterapia;1216_2002;1216;55525;354880;Pública Municipal;2001;50,0;27,0;0,0;0;85
2002;Fisioterapia;1220_2002;1220;6737;420910;Privada sem fins lucrativos;1986;385,0;100,0;45,0;100;242
2002;Medicina;1222_2002;1222;4082;352590;Pública Municipal;1969;389,0;71,0;64,0;0;2696
2002;Fisioterapia;1228_2002;1228;21715;355030;Privada com fins lucrativos;2000;398,0;227,0;0,0;0;0
2002;Enfermagem;1228_2002;1228;21716;355030;Privada com fins lucrativos;2000;272,0;171,0;0,0;434;274
2002;Enfermagem;1247_2002;1247;14091;520870;Pública Federal;1976;244,0;51,0;47,0;50;737
2002;Medicina;1247_2002;1247;14093;520870;Pública Federal;1960;673,0;113,0;112,0;110;3725
2002;Odontologia;1247_2002;1247;14096;520870;Pública Federal;1948;301,0;61,0;59,0;60;848
2002;Fisioterapia;1251_2002;1251;20416;355710;Privada com fins lucrativos;1999;300,0;77,0;81,0;80;108
2002;Enfermagem;1251_2002;1251;20419;355710;Privada com fins lucrativos;1999;316,0;80,0;58,0;80;202
2002;Medicina;1252_2002;1252;5920;354850;Privada com fins lucrativos;1967;725,0;120,0;128,0;120;2165
2002;Odontologia;1252_2002;1252;18744;354850;Privada com fins lucrativos;1999;23,0;0,0;10,0;80;20
2002;Enfermagem;1252_2002;1252;39643;354850;Privada com fins lucrativos;2000;266,0;90,0;0,0;220;204
2002;Fisioterapia;1252_2002;1252;53682;354850;Privada com fins lucrativos;2002;40,0;40,0;0,0;100;90
2002;Medicina;1253_2002;1253;58412;530010;Pública Estadual;2001;160,0;80,0;0,0;80;2940
2002;Enfermagem;1256_2002;1256;19779;330455;Privada com fins lucrativos;1999;168,0;99,0;41,0;80;175
2002;Medicina;1258_2002;1258;8960;352900;Pública Estadual;1967;469,0;82,0;79,0;80;4486
2002;Enfermagem;1258_2002;1258;8961;352900;Pública Estadual;1981;156,0;41,0;40,0;40;384
2002;Fisioterapia;1260_2002;1260;21218;314810;Privada sem fins lucrativos;1989;234,0;66,0;60,0;60;138
2002;Enfermagem;1261_2002;1261;12013;150140;Pública Federal;1975;363,0;79,0;74,0;60;700
2002;Medicina;1261_2002;1261;12015;150140;Pública Federal;1919;1042,0;172,0;151,0;150;2659
2002;Odontologia;1261_2002;1261;12017;150140;Pública Federal;1914;512,0;95,0;84,0;90;717
2002;Fisioterapia;1275_2002;1275;52546;352670;Privada com fins lucrativos;2002;168,0;107,0;0,0;0;156
2002;Enfermagem;1278_2002;1278;17927;420910;Privada sem fins lucrativos;1997;217,0;47,0;26,0;40;133
2002;Fisioterapia;1284_2002;1284;19048;250750;Privada sem fins lucrativos;1998;405,0;107,0;57,0;120;534
2002;Medicina;1291_2002;1291;14359;330455;Pública Federal;1808;1061,0;204,0;182,0;192;8147
2002;Odontologia;1291_2002;1291;14361;330455;Pública Federal;1856;329,0;88,0;76,0;80;1236
2002;Fisioterapia;1291_2002;1291;14373;330455;Pública Federal;1994;259,0;82,0;30,0;80;1627
2002;Enfermagem;1293_2002;1293;13994;230440;Pública Federal;1976;387,0;84,0;62,0;80;1628
2002;Medicina;1293_2002;1293;13996;230440;Pública Federal;1948;985,0;161,0;165,0;150;2562
2002;Odontologia;1293_2002;1293;13997;230440;Pública Federal;1916;319,0;88,0;69,0;80;1044
2002;Medicina;1293_2002;1293;54490;230440;Pública Federal;2001;81,0;43,0;0,0;40;617
2002;Medicina;1293_2002;1293;54494;230440;Pública Federal;2001;79,0;43,0;0,0;40;819
2002;Odontologia;1294_2002;1294;4585;317010;Privada sem fins lucrativos;1947;1059,0;217,0;215,0;0;0
2002;Fisioterapia;1294_2002;1294;18580;317010;Privada sem fins lucrativos;1997;771,0;203,0;79,0;0;0
2002;Medicina;1294_2002;1294;20360;317010;Privada sem fins lucrativos;2000;210,0;99,0;0,0;0;0
2002;Enfermagem;1295_2002;1295;56664;430460;Privada sem fins lucrativos;2002;43,0;94,0;0,0;100;334
2002;Fisioterapia;1295_2002;1295;56666;430460;Privada sem fins lucrativos;2002;50,0;103,0;0,0;100;402
2002;Fisioterapia;1298_2002;1298;4375;350590;Privada sem fins lucrativos;1985;169,0;41,0;40,0;0;74
2002;Fisioterapia;1299_2002;1299;16825;510340;Privada com fins lucrativos;1989;396,0;197,0;60,0;180;269
2002;Odontologia;1299_2002;1299;16827;510340;Privada com fins lucrativos;1990;475,0;116,0;87,0;100;99
2002;Medicina;1299_2002;1299;18472;510340;Privada com fins lucrativos;1997;448,0;131,0;0,0;100;1238
2002;Enfermagem;1299_2002;1299;18473;510340;Privada com fins lucrativos;1997;242,0;113,0;30,0;110;246
2002;Odontologia;1301_2002;1301;14607;310160;Pública Federal;1915;355,0;107,0;84,0;50;2728
2002;Enfermagem;1312_2002;1312;867;410690;Privada sem fins lucrativos;1954;342,0;125,0;65,0;60;244
2002;Medicina;1312_2002;1312;868;410690;Privada sem fins lucrativos;1957;520,0;120,0;70,0;60;2208
2002;Odontologia;1312_2002;1312;869;410690;Privada sem fins lucrativos;1977;563,0;120,0;143,0;60;313
2002;Fisioterapia;1312_2002;1312;870;410690;Privada sem fins lucrativos;1980;511,0;150,0;118,0;60;255
2002;Medicina;1322_2002;1322;7414;330350;Privada sem fins lucrativos;1977;2065,0;353,0;271,0;120;1427
2002;Odontologia;1322_2002;1322;7415;330350;Privada sem fins lucrativos;1988;403,0;210,0;93,0;160;51
2002;Fisioterapia;1322_2002;1322;7419;330350;Privada sem fins lucrativos;1996;521,0;141,0;91,0;160;120
2002;Enfermagem;1322_2002;1322;19292;330350;Privada sem fins lucrativos;1998;124,0;78,0;24,0;80;63
2002;Fisioterapia;1322_2002;1322;19293;330220;Privada sem fins lucrativos;1997;365,0;120,0;78,0;100;143
2002;Medicina;1322_2002;1322;19294;330220;Privada sem fins lucrativos;1997;462,0;124,0;0,0;100;1072
2002;Enfermagem;1322_2002;1322;19295;330220;Privada sem fins lucrativos;1998;291,0;121,0;53,0;80;169
2002;Odontologia;1322_2002;1322;39141;330220;Privada sem fins lucrativos;2000;137,0;82,0;0,0;100;72
2002;Medicina;1323_2002;1323;37304;230730;Privada com fins lucrativos;2000;202,0;108,0;0,0;100;1169
2002;Fisioterapia;1327_2002;1327;6182;353060;Privada sem fins lucrativos;1984;367,0;107,0;71,0;100;186
2002;Enfermagem;1330_2002;1330;16929;355030;Privada sem fins lucrativos;1989;174,0;50,0;34,0;50;138
2002;Medicina;1334_2002;1334;2392;150140;Pública Estadual;1970;682,0;101,0;113,0;100;3119
2002;Fisioterapia;1334_2002;1334;2393;150140;Pública Estadual;1985;163,0;56,0;28,0;30;1070
2002;Enfermagem;1334_2002;1334;45940;150140;Pública Estadual;1944;1144,0;102,0;0,0;100;2876
2002;Enfermagem;1334_2002;1334;54479;150680;Pública Estadual;1944;112,0;30,0;25,0;30;759
2002;Enfermagem;1338_2002;1338;46136;312610;Privada com fins lucrativos;2001;142,0;80,0;0,0;80;378
2002;Enfermagem;1345_2002;1345;62779;410240;Pública Municipal;2001;144,0;83,0;0,0;80;316
2002;Fisioterapia;1347_2002;1347;48581;292740;Privada com fins lucrativos;2001;199,0;150,0;0,0;50;1052
2002;Medicina;1353_2002;1353;4720;354980;Pública Estadual;1968;385,0;64,0;66,0;0;2735
2002;Medicina;1355_2002;1355;1518;431440;Privada sem fins lucrativos;1963;453,0;101,0;66,0;80;1052
2002;Medicina;1355_2002;1355;1553;431440;Privada sem fins lucrativos;1963;3,0;0,0;0,0;0;0
